dt(s),x(m/s^2) raw,y(m/s^2) raw,z(m/s^2) raw,x(g) filtered,y(g) filtered,z(g) filtered,sma(g),svm(g),ta(º)
0.022,-1.8263218,11.605788,3.283551,-0.21339834,1.2477347,0.346663,1.1366074,1.3124617636814522,71.93084
0.017,-1.049851,9.334999,2.7433712,-0.17389067,1.1555434,0.34580898,1.1366074,1.218647805109049,71.4809
0.019,-0.7710871,8.362915,2.4837499,-0.123972334,0.9960487,0.28928235,1.1366074,1.0445891102484928,72.46474
0.02,-1.0983056,8.021339,2.2779672,-0.099226676,0.8742113,0.255102,1.1366074,0.9160613434007433,72.61439
0.02,-1.5541383,7.9836526,1.933999,-0.116367675,0.8282783,0.227591,1.1366074,0.8668241133290266,72.849266
0.018,-1.8478572,7.295118,1.8903298,-0.15296768,0.7919833,0.20742033,1.1366074,0.8328624512707827,71.97423
0.02,-2.2785654,6.2883377,2.1816561,-0.19308533,0.7330777,0.20414667,1.1366074,0.7850864458167716,69.02782
0.02,-2.504687,5.5334024,2.5298119,-0.22539501,0.6497923,0.22439867,1.1366074,0.723455406424533,63.919727
0.02,-2.6470602,5.367101,2.6249263,-0.25256035,0.584258,0.249368,1.1366074,0.6836143363302825,58.722244
0.019,-1.791626,5.5669017,2.7768707,-0.236009,0.559736,0.26959968,1.1366074,0.6645965986822039,57.37523
0.019,-0.8751749,6.136992,2.876771,-0.18062101,0.58025235,0.28139302,1.1366074,0.6697005090131073,60.047054
0.019,0.14237295,6.4181485,2.9712875,-0.08580667,0.615978,0.293166,1.1366074,0.6875594477599791,63.62307
0.021,0.13220344,6.5659056,3.0382864,-0.020414667,0.6499347,0.30205166,1.1366074,0.7169847223307136,65.023834
0.017,-0.7585248,6.95773,3.178865,-0.016449668,0.67783207,0.31232,1.1366074,0.7465056471770886,65.23134
0.019,0.044865426,9.093325,3.4396825,-0.019764,0.76876265,0.328241,1.1366074,0.8361392065772308,66.841385
0.022,-1.0863415,10.691132,2.9318058,-0.061183,0.9089813,0.32462168,1.2124013,0.9671450972605655,70.02814
0.022,-1.7270198,12.071791,2.7816563,-0.09410267,1.082811,0.31112033,1.2124013,1.130544484290383,73.29122
0.017,-1.7922242,12.704692,4.470989,-0.15654634,1.2055634,0.346175,1.2124013,1.2640122827277536,72.50809
0.018,0.1698904,11.489737,6.3541408,-0.11384634,1.2327083,0.462502,1.2124013,1.321529012346369,68.873924
0.021,0.61794645,11.434701,5.6075797,-0.034139667,1.2110534,0.55855674,1.2124013,1.3340919803683995,65.19948
0.02,-2.5328028,14.427525,3.4277184,-0.05931234,1.2696134,0.52309537,1.2124013,1.3744325618106092,67.47861
0.018,-5.066802,13.906487,3.5216367,-0.23731034,1.35176,0.42681703,1.2124013,1.4372696859381031,70.13665
0.021,-3.484548,10.720444,3.5904303,-0.37675634,1.3274821,0.358253,1.2124013,1.4256574941872202,68.61274
0.018,-1.6468602,8.703294,2.7098715,-0.34664264,1.1329123,0.333853,1.2124013,1.2308977138624928,66.98394
0.021,-1.4153546,8.009974,0.2416751,-0.22252803,0.9324867,0.22236532,1.2124013,0.9841222115928444,71.3575
0.019,-1.82692,8.706883,0.40618163,-0.16618434,0.86404467,0.114130996,1.2124013,0.8872521079969699,76.86657
0.019,-2.2761726,7.6755767,0.9212367,-0.187575,0.829112,0.053334337,1.2124013,0.8517368306191321,76.76443
